transaction_id,txn_date,item
T-202524,2025-07-26,น้ำดื่ม
T-202524,2025-07-26,ผ้าอ้อม
T-202524,2025-07-26,ผ้าเช็ดทำความสะอาด
T-202524,2025-07-26,มันฝรั่งทอด
T-202524,2025-07-26,เบียร์
T-202525,2025-09-07,ถุงพลาสติก
T-202525,2025-09-07,นมสด
T-202525,2025-09-07,บะหมี่กึ่งสำเร็จรูป
T-202525,2025-09-07,ผ้าเช็ดทำความสะอาด
T-202525,2025-09-07,มันฝรั่งทอด
T-202526,2025-07-05,น้ำดื่ม
T-202526,2025-07-05,ผงซักฟอก
T-202527,2025-08-02,กาแฟสด
T-202527,2025-08-02,ถุงพลาสติก
T-202528,2025-09-06,ขนมปัง
T-202528,2025-09-06,ถุงพลาสติก
T-202528,2025-09-06,น้ำดื่ม
T-202528,2025-09-06,ไข่ไก่
T-202529,2025-09-03,กาแฟสด
T-202530,2025-08-07,ชาเขียว
T-202530,2025-08-07,ถุงพลาสติก
T-202530,2025-08-07,เบียร์
T-202530,2025-08-07,แชมพู
T-202531,2025-07-06,ถุงพลาสติก
T-202531,2025-07-06,นมสด
T-202531,2025-07-06,บะหมี่กึ่งสำเร็จรูป
T-202531,2025-07-06,ผ้าอ้อม
T-202531,2025-07-06,ผ้าเช็ดทำความสะอาด
T-202532,2025-07-01,ขนมปัง
T-202533,2025-09-10,ผ้าอ้อม
T-202534,2025-07-05,ขนมปัง
T-202534,2025-07-05,ถุงพลาสติก
T-202535,2025-08-03,ชาเขียว
T-202535,2025-08-03,ถุงพลาสติก
T-202535,2025-08-03,นมสด
T-202535,2025-08-03,เบียร์
T-202536,2025-08-12,กาแฟสด
T-202536,2025-08-12,ถุงพลาสติก
T-202536,2025-08-12,ผ้าอ้อม
T-202536,2025-08-12,ผ้าเช็ดทำความสะอาด
T-202536,2025-08-12,เบียร์
T-202537,2025-07-11,กาแฟสด
T-202537,2025-07-11,ถุงพลาสติก
T-202537,2025-07-11,น้ำดื่ม
T-202537,2025-07-11,ไข่ไก่
T-202538,2025-08-25,ขนมปัง
T-202538,2025-08-25,ถุงพลาสติก
T-202539,2025-08-18,ถุงพลาสติก
T-202539,2025-08-18,น้ำดื่ม
T-202539,2025-08-18,ไข่ไก่
T-202540,2025-08-29,ถุงพลาสติก
T-202541,2025-07-26,นมสด
T-202541,2025-07-26,บะหมี่กึ่งสำเร็จรูป
T-202541,2025-07-26,เบียร์
T-202542,2025-08-25,ถุงพลาสติก
T-202542,2025-08-25,ไข่ไก่
T-202543,2025-09-23,กาแฟสด
T-202543,2025-09-23,ถุงพลาสติก
T-202543,2025-09-23,น้ำดื่ม
T-202543,2025-09-23,มันฝรั่งทอด
T-202543,2025-09-23,เบียร์
T-202544,2025-07-27,ถุงพลาสติก
T-202545,2025-09-18,กาแฟสด
T-202545,2025-09-18,ถุงพลาสติก
T-202545,2025-09-18,นมสด
T-202545,2025-09-18,ผ้าเช็ดทำความสะอาด
T-202545,2025-09-18,เบียร์
T-202546,2025-08-30,ถุงพลาสติก
T-202546,2025-08-30,ผ้าเช็ดทำความสะอาด
T-202547,2025-09-07,ขนมปัง
T-202547,2025-09-07,ชาเขียว
T-202547,2025-09-07,ถุงพลาสติก
T-202547,2025-09-07,แชมพู
T-202548,2025-09-16,ถุงพลาสติก
T-202548,2025-09-16,นมสด
T-202548,2025-09-16,ผ้าเช็ดทำความสะอาด
T-202548,2025-09-16,มันฝรั่งทอด
T-202548,2025-09-16,แชมพู
T-202549,2025-08-19,ถุงพลาสติก
T-202550,2025-09-08,ถุงพลาสติก
T-202550,2025-09-08,น้ำดื่ม
T-202550,2025-09-08,บะหมี่กึ่งสำเร็จรูป
T-202550,2025-09-08,แชมพู
T-202551,2025-08-10,ถุงพลาสติก
T-202551,2025-08-10,นมสด
T-202551,2025-08-10,น้ำดื่ม
T-202551,2025-08-10,ผ้าอ้อม
T-202551,2025-08-10,ผ้าเช็ดทำความสะอาด
T-202551,2025-08-10,มันฝรั่งทอด
T-202551,2025-08-10,เบียร์
T-202552,2025-08-09,ถุงพลาสติก
T-202552,2025-08-09,บะหมี่กึ่งสำเร็จรูป
T-202552,2025-08-09,ผ้าเช็ดทำความสะอาด
T-202553,2025-08-07,น้ำดื่ม
T-202554,2025-07-23,ถุงพลาสติก
T-202554,2025-07-23,ผงซักฟอก
T-202555,2025-09-06,กาแฟสด
T-202555,2025-09-06,ถุงพลาสติก
T-202555,2025-09-06,นมสด
T-202555,2025-09-06,บะหมี่กึ่งสำเร็จรูป
T-202555,2025-09-06,มันฝรั่งทอด
T-202555,2025-09-06,เบียร์
T-202556,2025-08-03,กาแฟสด
T-202556,2025-08-03,ถุงพลาสติก
T-202556,2025-08-03,ผ้าเช็ดทำความสะอาด
T-202557,2025-07-25,ถุงพลาสติก
T-202557,2025-07-25,นมสด
T-202558,2025-07-28,ขนมปัง
T-202558,2025-07-28,ถุงพลาสติก
T-202558,2025-07-28,นมสด
T-202559,2025-08-04,ขนมปัง
T-202559,2025-08-04,ถุงพลาสติก
T-202559,2025-08-04,นมสด
T-202559,2025-08-04,น้ำดื่ม
T-202559,2025-08-04,ผงซักฟอก
T-202560,2025-08-28,ชาเขียว
T-202560,2025-08-28,ถุงพลาสติก
T-202560,2025-08-28,นมสด
T-202561,2025-09-24,น้ำดื่ม
T-202562,2025-08-21,ถุงพลาสติก
T-202562,2025-08-21,นมสด
T-202562,2025-08-21,น้ำดื่ม
T-202562,2025-08-21,บะหมี่กึ่งสำเร็จรูป
T-202563,2025-07-07,ชาเขียว
T-202563,2025-07-07,ถุงพลาสติก
T-202564,2025-08-20,ถุงพลาสติก
T-202564,2025-08-20,เบียร์
T-202564,2025-08-20,แชมพู
T-202565,2025-08-24,ชาเขียว
T-202565,2025-08-24,ถุงพลาสติก
T-202566,2025-08-31,ถุงพลาสติก
T-202566,2025-08-31,แชมพู
T-202567,2025-07-04,ชาเขียว
T-202567,2025-07-04,ถุงพลาสติก
T-202567,2025-07-04,ผ้าอ้อม
T-202567,2025-07-04,ผ้าเช็ดทำความสะอาด
T-202567,2025-07-04,เบียร์
T-202568,2025-07-12,นมสด
T-202568,2025-07-12,น้ำดื่ม
T-202568,2025-07-12,เบียร์
T-202568,2025-07-12,แชมพู
T-202569,2025-07-18,ถุงพลาสติก
T-202570,2025-08-23,ชาเขียว
T-202570,2025-08-23,ถุงพลาสติก
T-202570,2025-08-23,นมสด
T-202570,2025-08-23,บะหมี่กึ่งสำเร็จรูป
T-202570,2025-08-23,ผ้าเช็ดทำความสะอาด
T-202571,2025-08-28,ชาเขียว
T-202571,2025-08-28,มันฝรั่งทอด
T-202572,2025-08-06,ขนมปัง
T-202572,2025-08-06,ชาเขียว
T-202572,2025-08-06,ถุงพลาสติก
T-202572,2025-08-06,น้ำดื่ม
T-202572,2025-08-06,แชมพู
T-202573,2025-09-19,ถุงพลาสติก
T-202574,2025-08-01,ชาเขียว
T-202574,2025-08-01,ถุงพลาสติก
T-202574,2025-08-01,น้ำดื่ม
T-202574,2025-08-01,มันฝรั่งทอด
T-202574,2025-08-01,ไข่ไก่
T-202575,2025-08-11,ถุงพลาสติก
T-202575,2025-08-11,มันฝรั่งทอด
T-202576,2025-08-30,กาแฟสด
T-202576,2025-08-30,ถุงพลาสติก
T-202576,2025-08-30,นมสด
T-202576,2025-08-30,น้ำดื่ม
T-202576,2025-08-30,เบียร์
T-202577,2025-08-23,กาแฟสด
T-202577,2025-08-23,ถุงพลาสติก
T-202577,2025-08-23,นมสด
T-202577,2025-08-23,ผ้าเช็ดทำความสะอาด
T-202578,2025-08-25,ถุงพลาสติก
T-202578,2025-08-25,นมสด
T-202578,2025-08-25,ผงซักฟอก
T-202579,2025-09-08,ถุงพลาสติก
T-202579,2025-09-08,บะหมี่กึ่งสำเร็จรูป
T-202579,2025-09-08,ผ้าอ้อม
T-202579,2025-09-08,ผ้าเช็ดทำความสะอาด
T-202580,2025-09-18,ถุงพลาสติก
T-202580,2025-09-18,น้ำดื่ม
T-202580,2025-09-18,เบียร์
T-202581,2025-09-11,ขนมปัง
T-202581,2025-09-11,ถุงพลาสติก
T-202581,2025-09-11,น้ำดื่ม
T-202582,2025-07-20,ขนมปัง
T-202582,2025-07-20,ถุงพลาสติก
T-202582,2025-07-20,บะหมี่กึ่งสำเร็จรูป
T-202582,2025-07-20,มันฝรั่งทอด
T-202583,2025-08-17,ถุงพลาสติก
T-202583,2025-08-17,น้ำดื่ม
T-202583,2025-08-17,ผงซักฟอก
T-202584,2025-08-06,ถุงพลาสติก
T-202584,2025-08-06,น้ำดื่ม
T-202584,2025-08-06,ผ้าอ้อม
T-202584,2025-08-06,เบียร์
T-202584,2025-08-06,แชมพู
T-202585,2025-08-08,น้ำดื่ม
T-202585,2025-08-08,เบียร์
T-202585,2025-08-08,ไข่ไก่
T-202586,2025-08-27,กาแฟสด
T-202586,2025-08-27,ขนมปัง
T-202586,2025-08-27,ถุงพลาสติก
T-202586,2025-08-27,บะหมี่กึ่งสำเร็จรูป
T-202587,2025-07-29,ถุงพลาสติก
T-202588,2025-09-05,ถุงพลาสติก
T-202588,2025-09-05,น้ำดื่ม
T-202588,2025-09-05,เบียร์
T-202589,2025-07-18,ถุงพลาสติก
T-202589,2025-07-18,นมสด
T-202589,2025-07-18,น้ำดื่ม
T-202589,2025-07-18,มันฝรั่งทอด
T-202590,2025-08-13,ขนมปัง
T-202590,2025-08-13,ผงซักฟอก
T-202591,2025-07-26,ชาเขียว
T-202591,2025-07-26,ถุงพลาสติก
T-202591,2025-07-26,มันฝรั่งทอด
T-202592,2025-07-29,ชาเขียว
T-202592,2025-07-29,ไข่ไก่
T-202593,2025-08-13,ถุงพลาสติก
T-202593,2025-08-13,นมสด
T-202593,2025-08-13,บะหมี่กึ่งสำเร็จรูป
T-202593,2025-08-13,ผงซักฟอก
T-202594,2025-07-10,ถุงพลาสติก
T-202595,2025-07-08,กาแฟสด
T-202595,2025-07-08,ถุงพลาสติก
T-202595,2025-07-08,ผงซักฟอก
T-202595,2025-07-08,มันฝรั่งทอด
T-202595,2025-07-08,แชมพู
T-202596,2025-08-11,ถุงพลาสติก
T-202596,2025-08-11,น้ำดื่ม
T-202597,2025-09-20,ชาเขียว
T-202597,2025-09-20,ถุงพลาสติก
T-202597,2025-09-20,น้ำดื่ม
T-202597,2025-09-20,เบียร์
T-202598,2025-07-13,ขนมปัง
T-202598,2025-07-13,ผ้าอ้อม
T-202598,2025-07-13,ผ้าเช็ดทำความสะอาด
T-202598,2025-07-13,เบียร์
T-202598,2025-07-13,แชมพู
T-202599,2025-07-12,ถุงพลาสติก
T-202599,2025-07-12,ผ้าเช็ดทำความสะอาด
T-202599,2025-07-12,เบียร์
T-202599,2025-07-12,แชมพู
T-202599,2025-07-12,ไข่ไก่
T-202600,2025-08-01,กาแฟสด
T-202600,2025-08-01,ถุงพลาสติก
T-202600,2025-08-01,น้ำดื่ม
T-202600,2025-08-01,บะหมี่กึ่งสำเร็จรูป
T-202601,2025-08-11,ถุงพลาสติก
T-202601,2025-08-11,ผ้าเช็ดทำความสะอาด
T-202601,2025-08-11,แชมพู
T-202602,2025-08-08,ถุงพลาสติก
T-202602,2025-08-08,ผ้าอ้อม
T-202602,2025-08-08,ผ้าเช็ดทำความสะอาด
T-202602,2025-08-08,ไข่ไก่
T-202603,2025-07-06,กาแฟสด
T-202603,2025-07-06,ถุงพลาสติก
T-202603,2025-07-06,ผงซักฟอก
T-202603,2025-07-06,ผ้าเช็ดทำความสะอาด
T-202603,2025-07-06,มันฝรั่งทอด
T-202604,2025-07-19,ชาเขียว
T-202604,2025-07-19,ถุงพลาสติก
T-202604,2025-07-19,นมสด
T-202604,2025-07-19,น้ำดื่ม
T-202605,2025-07-14,กาแฟสด
T-202605,2025-07-14,ขนมปัง
T-202605,2025-07-14,ถุงพลาสติก
T-202605,2025-07-14,ผ้าเช็ดทำความสะอาด
T-202606,2025-08-10,ถุงพลาสติก
T-202607,2025-09-15,นมสด
T-202607,2025-09-15,บะหมี่กึ่งสำเร็จรูป
T-202608,2025-09-02,ถุงพลาสติก
T-202608,2025-09-02,บะหมี่กึ่งสำเร็จรูป
T-202609,2025-09-05,ขนมปัง
T-202609,2025-09-05,ถุงพลาสติก
T-202609,2025-09-05,นมสด
T-202609,2025-09-05,ไข่ไก่
T-202610,2025-09-07,ถุงพลาสติก
T-202610,2025-09-07,น้ำดื่ม
T-202610,2025-09-07,ผ้าเช็ดทำความสะอาด
T-202611,2025-07-18,ถุงพลาสติก
T-202611,2025-07-18,น้ำดื่ม
T-202611,2025-07-18,มันฝรั่งทอด
T-202612,2025-07-19,ขนมปัง
T-202612,2025-07-19,ถุงพลาสติก
T-202612,2025-07-19,บะหมี่กึ่งสำเร็จรูป
T-202613,2025-08-23,นมสด
T-202614,2025-07-19,ถุงพลาสติก
T-202614,2025-07-19,นมสด
T-202614,2025-07-19,น้ำดื่ม
T-202614,2025-07-19,ผ้าอ้อม
T-202614,2025-07-19,ผ้าเช็ดทำความสะอาด
T-202614,2025-07-19,เบียร์
T-202615,2025-08-21,น้ำดื่ม
T-202615,2025-08-21,มันฝรั่งทอด
T-202616,2025-07-08,ผ้าอ้อม
T-202616,2025-07-08,ผ้าเช็ดทำความสะอาด
T-202616,2025-07-08,ไข่ไก่
T-202617,2025-07-22,กาแฟสด
T-202617,2025-07-22,ถุงพลาสติก
T-202617,2025-07-22,นมสด
T-202617,2025-07-22,น้ำดื่ม
T-202617,2025-07-22,บะหมี่กึ่งสำเร็จรูป
T-202618,2025-08-06,ขนมปัง
T-202618,2025-08-06,ถุงพลาสติก
T-202618,2025-08-06,นมสด
T-202618,2025-08-06,ผงซักฟอก
T-202619,2025-07-05,ชาเขียว
T-202619,2025-07-05,ถุงพลาสติก
T-202619,2025-07-05,นมสด
T-202619,2025-07-05,ผ้าเช็ดทำความสะอาด
T-202619,2025-07-05,แชมพู
T-202619,2025-07-05,ไข่ไก่
T-202620,2025-08-22,ถุงพลาสติก
T-202620,2025-08-22,ไข่ไก่
T-202621,2025-08-17,ถุงพลาสติก
T-202622,2025-09-15,ถุงพลาสติก
T-202622,2025-09-15,น้ำดื่ม
T-202622,2025-09-15,แชมพู
T-202623,2025-08-04,ถุงพลาสติก
T-202623,2025-08-04,นมสด
T-202623,2025-08-04,แชมพู
T-202624,2025-09-02,ชาเขียว
T-202624,2025-09-02,เบียร์
T-202625,2025-09-02,ขนมปัง
T-202625,2025-09-02,ถุงพลาสติก
T-202626,2025-08-03,กาแฟสด
T-202626,2025-08-03,เบียร์
T-202627,2025-08-08,ถุงพลาสติก
T-202627,2025-08-08,ไข่ไก่
T-202628,2025-07-26,ถุงพลาสติก
T-202628,2025-07-26,น้ำดื่ม
T-202628,2025-07-26,มันฝรั่งทอด
T-202629,2025-08-04,กาแฟสด
T-202629,2025-08-04,ถุงพลาสติก
T-202629,2025-08-04,นมสด
T-202630,2025-07-19,ถุงพลาสติก
T-202630,2025-07-19,น้ำดื่ม
T-202630,2025-07-19,ผงซักฟอก
T-202631,2025-07-20,แชมพู
T-202632,2025-08-05,ชาเขียว
T-202632,2025-08-05,น้ำดื่ม
T-202633,2025-08-03,ขนมปัง
T-202633,2025-08-03,ถุงพลาสติก
T-202633,2025-08-03,ไข่ไก่
T-202634,2025-07-17,ถุงพลาสติก
T-202634,2025-07-17,มันฝรั่งทอด
T-202634,2025-07-17,ไข่ไก่
T-202635,2025-09-10,นมสด
T-202635,2025-09-10,น้ำดื่ม
T-202636,2025-08-27,ถุงพลาสติก
T-202636,2025-08-27,นมสด
T-202636,2025-08-27,น้ำดื่ม
T-202637,2025-07-14,ขนมปัง
T-202637,2025-07-14,ถุงพลาสติก
T-202637,2025-07-14,ผงซักฟอก
T-202638,2025-08-07,ถุงพลาสติก
T-202638,2025-08-07,นมสด
T-202638,2025-08-07,น้ำดื่ม
T-202638,2025-08-07,บะหมี่กึ่งสำเร็จรูป
T-202639,2025-07-17,ขนมปัง
T-202639,2025-07-17,ถุงพลาสติก
T-202639,2025-07-17,ผ้าเช็ดทำความสะอาด
T-202639,2025-07-17,แชมพู
T-202639,2025-07-17,ไข่ไก่
T-202640,2025-09-10,ถุงพลาสติก
T-202641,2025-08-27,ถุงพลาสติก
T-202642,2025-09-02,ขนมปัง
T-202642,2025-09-02,น้ำดื่ม
T-202642,2025-09-02,ไข่ไก่
T-202643,2025-09-16,ถุงพลาสติก
T-202643,2025-09-16,น้ำดื่ม
T-202643,2025-09-16,บะหมี่กึ่งสำเร็จรูป
T-202644,2025-07-20,ถุงพลาสติก
T-202644,2025-07-20,บะหมี่กึ่งสำเร็จรูป
T-202644,2025-07-20,ผงซักฟอก
T-202645,2025-07-07,ถุงพลาสติก
T-202645,2025-07-07,ไข่ไก่
T-202646,2025-09-25,กาแฟสด
T-202646,2025-09-25,ถุงพลาสติก
T-202646,2025-09-25,นมสด
T-202647,2025-09-26,กาแฟสด
T-202647,2025-09-26,มันฝรั่งทอด
T-202648,2025-07-14,ถุงพลาสติก
T-202648,2025-07-14,ผงซักฟอก
T-202648,2025-07-14,ไข่ไก่
T-202649,2025-07-04,ชาเขียว
T-202649,2025-07-04,ถุงพลาสติก
T-202649,2025-07-04,เบียร์
T-202649,2025-07-04,ไข่ไก่
T-202650,2025-08-09,ขนมปัง
T-202650,2025-08-09,ถุงพลาสติก
T-202650,2025-08-09,นมสด
T-202650,2025-08-09,น้ำดื่ม
T-202650,2025-08-09,ผงซักฟอก
T-202651,2025-07-31,กาแฟสด
T-202651,2025-07-31,ถุงพลาสติก
T-202651,2025-07-31,ไข่ไก่
T-202652,2025-07-15,น้ำดื่ม
T-202652,2025-07-15,ไข่ไก่
T-202653,2025-07-20,ถุงพลาสติก
T-202653,2025-07-20,ไข่ไก่
T-202654,2025-07-08,ถุงพลาสติก
T-202654,2025-07-08,แชมพู
T-202654,2025-07-08,ไข่ไก่
T-202655,2025-08-04,ถุงพลาสติก
T-202655,2025-08-04,น้ำดื่ม
T-202655,2025-08-04,บะหมี่กึ่งสำเร็จรูป
T-202656,2025-08-25,ชาเขียว
T-202656,2025-08-25,ถุงพลาสติก
T-202656,2025-08-25,น้ำดื่ม
T-202656,2025-08-25,ผงซักฟอก
T-202656,2025-08-25,มันฝรั่งทอด
T-202656,2025-08-25,ไข่ไก่
T-202657,2025-07-12,ถุงพลาสติก
T-202657,2025-07-12,น้ำดื่ม
T-202657,2025-07-12,บะหมี่กึ่งสำเร็จรูป
T-202657,2025-07-12,ไข่ไก่
T-202658,2025-08-12,นมสด
T-202658,2025-08-12,น้ำดื่ม
T-202659,2025-09-18,ถุงพลาสติก
T-202659,2025-09-18,นมสด
T-202660,2025-09-26,ถุงพลาสติก
T-202660,2025-09-26,นมสด
T-202660,2025-09-26,ผ้าอ้อม
T-202660,2025-09-26,ผ้าเช็ดทำความสะอาด
T-202660,2025-09-26,เบียร์
T-202661,2025-08-15,บะหมี่กึ่งสำเร็จรูป
T-202661,2025-08-15,ผ้าอ้อม
T-202661,2025-08-15,ผ้าเช็ดทำความสะอาด
T-202662,2025-08-14,ถุงพลาสติก
T-202662,2025-08-14,นมสด
T-202662,2025-08-14,น้ำดื่ม
T-202663,2025-07-05,กาแฟสด
T-202663,2025-07-05,ถุงพลาสติก
T-202663,2025-07-05,บะหมี่กึ่งสำเร็จรูป
T-202663,2025-07-05,เบียร์
T-202664,2025-09-05,ชาเขียว
T-202664,2025-09-05,ถุงพลาสติก
T-202664,2025-09-05,บะหมี่กึ่งสำเร็จรูป
T-202665,2025-09-15,ถุงพลาสติก
T-202665,2025-09-15,นมสด
T-202665,2025-09-15,ผงซักฟอก
T-202666,2025-07-17,ชาเขียว
T-202666,2025-07-17,ถุงพลาสติก
T-202666,2025-07-17,แชมพู
T-202667,2025-09-03,ขนมปัง
T-202667,2025-09-03,ถุงพลาสติก
T-202667,2025-09-03,น้ำดื่ม
T-202668,2025-09-22,ชาเขียว
T-202668,2025-09-22,บะหมี่กึ่งสำเร็จรูป
T-202669,2025-09-26,ขนมปัง
T-202670,2025-07-30,ถุงพลาสติก
T-202670,2025-07-30,ผงซักฟอก
T-202670,2025-07-30,แชมพู
T-202671,2025-07-17,ถุงพลาสติก
T-202671,2025-07-17,บะหมี่กึ่งสำเร็จรูป
T-202671,2025-07-17,มันฝรั่งทอด
T-202672,2025-07-28,น้ำดื่ม
T-202673,2025-08-31,ถุงพลาสติก
T-202673,2025-08-31,น้ำดื่ม
T-202673,2025-08-31,ผ้าอ้อม
T-202673,2025-08-31,ผ้าเช็ดทำความสะอาด
T-202673,2025-08-31,เบียร์
T-202674,2025-07-28,ผงซักฟอก
T-202674,2025-07-28,ไข่ไก่
T-202675,2025-08-30,ชาเขียว
T-202675,2025-08-30,ถุงพลาสติก
T-202675,2025-08-30,นมสด
T-202675,2025-08-30,น้ำดื่ม
T-202675,2025-08-30,บะหมี่กึ่งสำเร็จรูป
T-202676,2025-07-06,ถุงพลาสติก
T-202676,2025-07-06,น้ำดื่ม
T-202676,2025-07-06,บะหมี่กึ่งสำเร็จรูป
T-202676,2025-07-06,ไข่ไก่
T-202677,2025-08-10,ถุงพลาสติก
T-202677,2025-08-10,นมสด
T-202677,2025-08-10,น้ำดื่ม
T-202677,2025-08-10,ผงซักฟอก
T-202678,2025-09-20,ชาเขียว
T-202678,2025-09-20,ถุงพลาสติก
T-202678,2025-09-20,นมสด
T-202678,2025-09-20,น้ำดื่ม
T-202678,2025-09-20,ผ้าเช็ดทำความสะอาด
T-202679,2025-07-04,ผ้าอ้อม
T-202680,2025-08-20,ชาเขียว
T-202680,2025-08-20,ถุงพลาสติก
T-202680,2025-08-20,เบียร์
T-202681,2025-08-02,ขนมปัง
T-202681,2025-08-02,ถุงพลาสติก
T-202681,2025-08-02,บะหมี่กึ่งสำเร็จรูป
T-202682,2025-09-05,ชาเขียว
T-202682,2025-09-05,บะหมี่กึ่งสำเร็จรูป
T-202682,2025-09-05,ผงซักฟอก
T-202683,2025-07-04,ถุงพลาสติก
T-202683,2025-07-04,ผงซักฟอก
T-202683,2025-07-04,แชมพู
T-202684,2025-07-29,ขนมปัง
T-202684,2025-07-29,ชาเขียว
T-202684,2025-07-29,ถุงพลาสติก
T-202684,2025-07-29,ผงซักฟอก
T-202685,2025-07-20,ชาเขียว
T-202685,2025-07-20,ถุงพลาสติก
T-202685,2025-07-20,ไข่ไก่
T-202686,2025-09-28,ชาเขียว
T-202686,2025-09-28,ถุงพลาสติก
T-202686,2025-09-28,นมสด
T-202686,2025-09-28,ผ้าอ้อม
T-202686,2025-09-28,แชมพู
T-202687,2025-09-14,กาแฟสด
T-202687,2025-09-14,ขนมปัง
T-202687,2025-09-14,ถุงพลาสติก
T-202687,2025-09-14,ไข่ไก่
T-202688,2025-09-10,ถุงพลาสติก
T-202688,2025-09-10,นมสด
T-202688,2025-09-10,บะหมี่กึ่งสำเร็จรูป
T-202689,2025-07-26,กาแฟสด
T-202689,2025-07-26,ขนมปัง
T-202689,2025-07-26,ถุงพลาสติก
T-202690,2025-09-04,ถุงพลาสติก
T-202690,2025-09-04,นมสด
T-202690,2025-09-04,ผงซักฟอก
T-202690,2025-09-04,เบียร์
T-202691,2025-07-14,กาแฟสด
T-202691,2025-07-14,ถุงพลาสติก
T-202691,2025-07-14,ไข่ไก่
T-202692,2025-09-19,ขนมปัง
T-202692,2025-09-19,ถุงพลาสติก
T-202693,2025-07-24,ขนมปัง
T-202693,2025-07-24,นมสด
T-202693,2025-07-24,มันฝรั่งทอด
T-202693,2025-07-24,แชมพู
T-202694,2025-09-09,กาแฟสด
T-202694,2025-09-09,ถุงพลาสติก
T-202694,2025-09-09,นมสด
T-202694,2025-09-09,น้ำดื่ม
T-202694,2025-09-09,มันฝรั่งทอด
T-202694,2025-09-09,แชมพู
T-202695,2025-08-29,ถุงพลาสติก
T-202695,2025-08-29,นมสด
T-202695,2025-08-29,บะหมี่กึ่งสำเร็จรูป
T-202696,2025-08-08,บะหมี่กึ่งสำเร็จรูป
T-202696,2025-08-08,ไข่ไก่
T-202697,2025-09-11,ถุงพลาสติก
T-202697,2025-09-11,ผงซักฟอก
T-202697,2025-09-11,เบียร์
T-202698,2025-09-26,ถุงพลาสติก
T-202698,2025-09-26,ไข่ไก่
T-202699,2025-08-14,ชาเขียว
T-202699,2025-08-14,ถุงพลาสติก
T-202700,2025-08-27,ถุงพลาสติก
T-202700,2025-08-27,บะหมี่กึ่งสำเร็จรูป
T-202700,2025-08-27,มันฝรั่งทอด
T-202701,2025-07-04,ชาเขียว
T-202701,2025-07-04,ถุงพลาสติก
T-202701,2025-07-04,แชมพู
T-202702,2025-08-01,ขนมปัง
T-202702,2025-08-01,ชาเขียว
T-202702,2025-08-01,ถุงพลาสติก
T-202702,2025-08-01,นมสด
T-202702,2025-08-01,ผ้าเช็ดทำความสะอาด
T-202703,2025-07-27,กาแฟสด
T-202703,2025-07-27,ถุงพลาสติก
T-202703,2025-07-27,นมสด
T-202703,2025-07-27,บะหมี่กึ่งสำเร็จรูป
T-202703,2025-07-27,มันฝรั่งทอด
T-202704,2025-07-07,ชาเขียว
T-202704,2025-07-07,ผงซักฟอก
T-202704,2025-07-07,ผ้าอ้อม
T-202704,2025-07-07,ไข่ไก่
T-202705,2025-09-05,น้ำดื่ม
T-202705,2025-09-05,บะหมี่กึ่งสำเร็จรูป
T-202706,2025-08-31,ชาเขียว
T-202706,2025-08-31,ถุงพลาสติก
T-202706,2025-08-31,บะหมี่กึ่งสำเร็จรูป
T-202706,2025-08-31,มันฝรั่งทอด
T-202707,2025-07-13,ถุงพลาสติก
T-202707,2025-07-13,นมสด
T-202707,2025-07-13,มันฝรั่งทอด
T-202708,2025-09-12,ขนมปัง
T-202708,2025-09-12,ถุงพลาสติก
T-202708,2025-09-12,เบียร์
T-202709,2025-08-27,ถุงพลาสติก
T-202709,2025-08-27,ผงซักฟอก
T-202710,2025-07-30,ขนมปัง
T-202711,2025-07-08,ถุงพลาสติก
T-202711,2025-07-08,นมสด
T-202712,2025-09-26,ถุงพลาสติก
T-202713,2025-08-23,ขนมปัง
T-202713,2025-08-23,ชาเขียว
T-202713,2025-08-23,เบียร์
T-202713,2025-08-23,ไข่ไก่
T-202714,2025-09-13,น้ำดื่ม
T-202714,2025-09-13,มันฝรั่งทอด
T-202715,2025-08-12,ชาเขียว
T-202715,2025-08-12,ถุงพลาสติก
T-202715,2025-08-12,เบียร์
T-202716,2025-08-27,ถุงพลาสติก
T-202716,2025-08-27,ผ้าเช็ดทำความสะอาด
T-202717,2025-07-11,ชาเขียว
T-202717,2025-07-11,ถุงพลาสติก
T-202717,2025-07-11,แชมพู
T-202718,2025-08-28,กาแฟสด
T-202718,2025-08-28,น้ำดื่ม
T-202718,2025-08-28,บะหมี่กึ่งสำเร็จรูป
T-202718,2025-08-28,ไข่ไก่
T-202719,2025-09-05,ชาเขียว
T-202719,2025-09-05,น้ำดื่ม
T-202719,2025-09-05,แชมพู
T-202720,2025-07-04,ถุงพลาสติก
T-202720,2025-07-04,นมสด
T-202721,2025-09-18,ถุงพลาสติก
T-202721,2025-09-18,ไข่ไก่
T-202722,2025-08-25,ถุงพลาสติก
T-202722,2025-08-25,น้ำดื่ม
T-202722,2025-08-25,บะหมี่กึ่งสำเร็จรูป
T-202722,2025-08-25,เบียร์
T-202723,2025-07-28,น้ำดื่ม
T-202723,2025-07-28,มันฝรั่งทอด
T-202724,2025-08-10,กาแฟสด
T-202724,2025-08-10,น้ำดื่ม
T-202725,2025-07-14,ขนมปัง
T-202725,2025-07-14,ถุงพลาสติก
T-202725,2025-07-14,แชมพู
T-202726,2025-08-07,ชาเขียว
T-202726,2025-08-07,ถุงพลาสติก
T-202726,2025-08-07,ผงซักฟอก
